cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
0.8490562,0.92196184,0.34046847,0.30109954,0.0017908119,0.594103,0.24811463,-0.033702124,-1.2048484,0.2589282
0.99923027,0.98468006,0.1890812,0.18662584,-2.1992613e-05,0.49266744,0.9603136,-0.032869656,1.9687454,-0.05448359
0.9890026,0.6332761,-0.17478776,-0.0977636,-3.410353e-05,0.5131377,0.20516787,-0.03281868,-0.6077052,-0.053652346
0.9948347,0.89397824,-0.35149056,-0.43829602,0.14956227,0.7555676,0.7020595,-0.033598803,-0.8938092,-0.045327976
0.9775561,0.96322006,-0.0034861458,0.025260793,-0.06829147,0.41099864,0.9999366,-0.00849075,1.8368233,-0.049165957
0.99965817,0.96697396,0.40616938,0.41106376,-2.7626645e-06,0.638894,0.9255775,-0.032589115,1.3429904,-0.054351993
0.99420434,0.9921676,0.20819749,0.1225158,-2.781291e-06,0.65581983,0.43941465,-0.032412395,-0.5075796,-0.053861696
0.9966613,1.0006866,0.08042656,-0.049855124,0.61989,1.0385307,0.82970804,-0.03061046,0.7260967,-0.05585775
0.9987165,0.9699349,0.4925761,0.49756026,-1.8710633e-05,0.7500022,0.25043,-0.032682724,-0.029586747,-0.05435064
0.97698754,0.9597776,0.44536725,0.36847624,0.00017899797,0.73184407,0.27621666,-0.034328178,-1.0840809,0.057167433
0.99433017,0.6502715,0.58738685,0.49433365,9.642319e-05,0.1994196,0.47978914,-0.031021466,-0.83262604,-0.05186448
0.24267876,1.0537896,0.10196157,-0.10083118,0.00031446817,0.8362241,0.45503426,-0.029521022,-0.7658805,-0.049531393
0.99248964,0.98068297,0.18457538,0.15206473,-7.5517586e-05,0.85251844,-0.005096743,-0.033580907,-0.9738838,-0.049418323
0.99875855,0.9823965,0.27430934,0.21531864,-0.00020700916,0.78619254,0.04896294,-0.033369422,-1.0816809,-0.016726673
0.9995241,0.96754,-0.40296102,-0.4309404,-1.0727335e-05,0.22729929,0.8684968,-0.033584822,-0.15181386,-0.054265525
0.9320402,0.8857721,0.16486417,0.8235167,0.0013059169,0.7149371,0.50287646,-0.033072393,-0.97987705,0.022707365
0.9997822,0.9826753,0.27377123,0.32420483,-2.2007514e-05,0.6532966,0.4689767,-0.0327237,-0.8515149,-0.05278932
0.99901617,0.99486655,0.0028581726,-0.0023808454,1.0715436e-05,0.63427603,0.7668352,-0.032825984,-0.22686547,-0.054147515
0.9913774,0.9173272,-0.032067556,0.25741458,3.6446017e-05,0.89732516,-0.10989482,-0.032243386,-0.39265442,-0.053184602
0.99943745,0.9645278,0.17017077,0.13829347,-3.730728e-05,0.9289358,0.072009675,-0.033026766,-0.95130116,-0.050755907
0.99945766,0.98786414,-0.20365089,-0.192706,1.019017e-05,0.3225396,0.9377845,-0.032731198,1.2376281,-0.054358877
0.99917215,0.9776684,-0.4551186,-0.49177957,-0.00016800537,0.6792472,-0.19999333,-0.03227406,-1.0120583,-0.020257924
1.0007497,-0.07953986,0.12453438,0.10003468,2.9405217e-05,0.049798507,0.48866266,-0.031521976,-0.32619366,-0.05400862
0.94333476,-0.33692512,0.04282571,-0.028848289,-0.011282003,0.083951615,0.44254166,0.014932877,-1.0488347,0.017161414
1.0007342,0.9891897,0.78778404,0.7570521,-8.1233575e-06,0.88154185,0.3100979,-0.03213395,-0.90705496,-0.05221391
0.99709135,0.43928888,-0.03281385,-0.5456005,-0.01069743,1.0133322,0.48522803,-0.033155933,-0.80877805,-0.052438408
0.99961114,0.9859308,-0.3753885,-0.4198985,-2.518189e-07,0.75091755,0.7833186,-0.032740504,-0.36870918,-0.05382738
0.99885195,0.9854213,-0.059939552,-0.08553681,8.949648e-06,0.86349624,0.0813291,-0.03244978,-0.36446604,-0.053855542
0.9994596,0.99933976,0.4604456,0.42702708,2.37316e-05,0.9253389,-0.14877291,-0.03346681,-1.0280055,-0.03692717
0.9900664,0.988927,0.3933621,0.36516416,8.84534e-06,0.90355706,0.99554276,-0.032340143,2.2143967,-0.054372452
0.9988192,0.94897634,0.09642364,-0.07229708,-7.933368e-06,0.97964835,0.5897437,-0.032192726,-0.9225799,-0.051871568
0.9684961,1.0292155,0.20401359,0.29398426,0.99849963,0.39296633,0.42006037,-0.0256371,0.32849765,-0.049027767
0.999595,0.9952964,-0.31007844,-0.29724258,5.049269e-06,0.81584245,0.8333194,-0.032601,1.4586011,-0.05433269
0.9990034,0.69857156,0.9457527,0.67641354,8.40664e-05,0.44392222,0.7825518,-0.030417847,0.40947884,-0.053957544
0.99912614,0.4092032,0.53472376,-0.2568539,1.4059352e-06,0.89463115,0.7004818,-0.03234573,1.0689086,-0.054664772
0.9999702,0.7982564,-0.22664997,-0.49223232,-3.8765265e-06,0.90190107,0.83192736,-0.032765433,0.7470513,-0.054356374
0.9947292,0.9978962,-0.1565992,-0.1511219,-1.6860557e-06,0.9573128,0.5877767,-0.03262912,-0.67211264,-0.053231057
0.9714192,0.9359672,0.3436744,0.39849052,-0.017280595,0.5184767,1.0096757,-0.032125454,1.9539992,-0.049651884
0.9962348,0.630874,-0.3249392,-0.26129478,-2.9174973e-05,0.8520732,0.96364653,-0.032754805,0.9206024,-0.05410268
0.80633754,1.002306,0.83762467,0.79580814,3.33354e-05,0.21881537,0.7944228,-0.03092023,0.043623313,-0.053647995
1.0013239,-0.07240065,0.3770728,-0.56378365,-1.8855919e-05,0.94515675,0.17020772,-0.031941436,-0.59769154,-0.053752054
0.9646333,0.96640366,-0.25121456,-0.25429454,-3.0197095e-06,0.629076,0.58409154,-0.032609418,-0.22466293,-0.054125022
0.9933542,0.9758666,1.1015348,0.93080664,0.00026793184,0.11762413,-0.014621088,-0.030622888,-1.0265757,0.17473254
0.9995706,0.961457,-0.40975273,-0.4355595,1.5643995e-05,0.1791649,0.92736256,-0.03330233,0.26992995,-0.054216404
0.9317951,0.6802372,-0.61828136,0.11141783,0.0002030857,0.96010363,0.121483766,-0.033405382,-1.0440055,0.050142854
0.99952024,0.99388087,0.546934,0.54562044,-1.271664e-05,0.7116765,0.9409085,-0.0324674,1.9174465,-0.054352514
0.98940396,0.98700297,-0.013211672,0.0047289305,-8.8198474e-05,0.73899585,0.3311628,-0.03479797,-1.0794193,0.03244195
0.9992447,0.99412096,-0.12803483,-0.13067168,-5.572927e-07,0.6166272,0.9452899,-0.032606363,1.2488947,-0.05432086
0.9898037,0.77751917,-0.31489792,-0.43903166,0.39187923,0.74203545,0.2350014,-0.034970596,-0.8740502,-0.057758465
0.9295184,0.18607405,1.0895807,0.2231976,4.8895938e-05,0.14639409,0.72167116,-0.030129235,0.18822588,-0.054523226
0.9996894,0.98097515,0.09177838,0.08540571,-3.3347296e-05,0.9896381,0.531745,-0.03250307,-0.9420623,-0.05004132
0.99123317,0.7198489,0.743778,0.23712051,0.00022774712,0.51490587,0.009900501,-0.029159196,-0.99762416,-0.038768753
1.0002544,0.8215074,0.27940646,-0.14534573,2.9330711e-05,0.4117022,0.6731345,-0.03165138,-0.386391,-0.053612623
0.99350655,0.9389585,0.65310574,0.75731766,-0.011134358,0.75633913,0.15925007,0.076693095,-0.93647784,0.3424672
0.9983334,0.7728768,1.006128,0.87772506,0.00014831276,0.2351291,0.7527488,-0.027828474,0.1617607,-0.05347724
0.9996424,0.9898723,-0.04802807,-0.048183557,8.7694406e-07,0.94067705,0.29927766,-0.032718252,-0.81463236,-0.052981343
0.98472977,0.8274798,-0.063541465,-0.2290626,-6.651868e-06,0.61158955,0.023309877,-0.03247224,-0.19085811,-0.054171946
0.9982018,0.9870142,0.6025049,0.5636382,2.372415e-05,0.9948617,1.0143526,-0.032660294,2.0931125,-0.054475114
0.9984636,0.99813473,0.2913172,0.29781687,-4.346146e-05,-0.13212596,0.47253376,-0.032892838,-0.17517819,-0.054307695
0.99178624,0.94184285,-0.58092976,-0.49880654,-5.474676e-06,0.75624245,0.8658579,-0.032947008,0.8713384,-0.054381113
0.99890465,0.985087,0.0066456753,-0.010112238,6.707535e-05,0.98292696,-0.0009906981,-0.032634396,-0.9963333,-0.042243324
0.99184066,0.9843987,-0.2167677,-0.26355156,-2.7547021e-05,0.68721396,0.87135243,-0.032727353,-0.12571849,-0.05419698
0.9992517,0.9814174,-0.06453983,-0.0799737,-1.533552e-05,0.2826289,0.96179056,-0.032832447,1.7617797,-0.054262977
0.9800618,0.95557004,-0.014365752,0.027383411,0.09722192,0.69524086,0.9476848,-0.03307557,1.5852501,-0.054759577
0.99965554,0.98725206,-0.22252896,-0.26095694,9.551751e-07,0.6280113,0.51960415,-0.032490704,-0.07419966,-0.054007236
0.9995315,0.998668,0.316526,0.3085763,-1.5072418e-06,0.9713313,0.8950635,-0.032438155,1.6308862,-0.054397214
0.99416083,0.9758037,-0.18809682,-0.17020445,-0.0074382783,1.0019519,-0.45993805,-0.031755216,-0.7922252,-0.051577196
0.9988872,0.7399118,0.11170639,0.22106041,-5.224197e-05,0.053173024,-0.07342727,-0.03262489,0.06323208,-0.054004002
0.99373865,0.9836774,-0.016973425,0.03183115,0.16789614,0.045025606,0.30921218,-0.030971,-0.029755697,-0.05425398
0.977053,0.91934085,0.60299444,0.45644367,-0.2066559,0.50217783,0.8010686,-0.03413187,-0.23187026,-0.05371264
0.9993256,0.9787199,-0.3775093,-0.40933865,-1.3880325e-06,0.83428496,0.8187628,-0.032907948,0.1938112,-0.054202236
0.99691135,0.9675692,0.6769175,0.6250652,8.8547924e-05,-0.18605386,0.53797066,-0.028805032,-0.9399538,-0.045400206
0.99522847,0.8693489,0.35693905,0.026340948,0.40557075,1.0172555,0.9496868,-0.03159119,0.51099217,-0.05548216
0.9991553,0.9736403,0.00811481,0.047815528,2.5486212e-05,0.8287219,0.6814487,-0.032836467,0.24404319,-0.054310508
0.98315114,1.0039684,-0.54936725,-0.5820005,0.000110188135,0.9285791,0.70657635,-0.03417804,-1.0482271,0.1672907
0.99975574,0.9860773,0.24608772,0.28363982,-1.1725713e-05,0.13154383,0.9836972,-0.032995243,1.9634525,-0.054413598
0.88664097,0.9067506,-0.4318962,-0.11319278,-1.5182783e-05,0.858338,0.8287936,-0.032429766,0.44852048,-0.054473206
0.9984166,0.62351626,0.83182836,0.33377042,1.5833984e-05,0.8204912,0.6999455,-0.031120777,-0.35235515,-0.053873897
0.984527,0.73648614,0.6427262,0.38245955,-5.566551e-05,0.004266461,0.9405971,-0.032383654,1.603242,-0.054898918
0.99939007,0.9892055,-0.22776097,-0.22311948,3.59133e-05,0.86195225,0.44230908,-0.033104748,-1.0118344,-0.044628736
0.83329475,0.9621425,0.2633059,-0.08000961,5.7035697e-05,0.17780484,0.27236035,-0.03288525,-0.85213965,-0.050061177
0.9990058,0.95929486,0.015775438,-0.1112711,1.1885177e-05,0.866633,0.76696914,-0.032331787,0.8217564,-0.05415392
0.99905753,0.9929129,0.27371976,0.29597074,-5.679567e-06,0.29947746,0.19182749,-0.032866724,-1.0562806,-0.033807497
1.0001048,0.9752864,0.30027023,0.20085026,-1.42067565e-05,0.75215775,0.2648,-0.032426607,-0.82367474,-0.052755166
0.99934834,0.97305495,-0.004101385,-0.023567995,-1.40391185e-05,-0.07077549,0.92997146,-0.033444893,1.0291324,-0.05443713
0.98942906,0.4403064,0.02699424,-0.3444153,-1.669525e-05,0.9294765,0.7495783,-0.033090677,-0.23064397,-0.054412287
0.9894588,0.83371437,0.0019574868,0.08921102,4.9674523e-05,0.7099994,0.06625699,-0.032337163,-0.4139793,-0.053947214
0.9973629,0.60980546,0.5110368,-0.1862665,-0.05004792,1.0409777,0.07763582,-0.031874843,-0.6147115,-0.051585123
0.998635,0.9867222,-0.17371541,-0.11878705,-5.165477e-06,0.4984661,0.2254497,-0.03300166,-0.69628686,-0.053457238
0.9816073,0.88574976,0.62686265,0.44918922,0.04969653,0.623317,0.33572376,-0.031232452,-0.17347299,-0.056097552
0.9229573,1.0148537,-0.4206884,-0.45557278,5.790369e-05,0.8983131,0.5149607,-0.0331649,-0.75824744,-0.05320958
0.9994331,0.98672986,0.6915952,0.6819815,1.9163e-06,0.7583078,0.52420753,-0.031617172,-0.82413423,-0.052432243
0.9839636,0.97036785,0.16327831,0.21954599,-6.197243e-05,0.7721148,0.80857414,-0.032649346,0.8048398,-0.054083366
0.9927395,0.77722365,0.17231601,-0.01380897,-2.4954219e-05,0.8962539,0.38146704,-0.03292778,-0.791802,-0.05272883
1.0016083,0.9871846,0.52714056,0.56327283,0.00013850407,0.24460356,0.112124555,-0.03238908,-1.1101032,0.30422562
0.99975055,0.9889184,0.52101,0.51330703,-1.5838434e-05,0.80421257,0.9672164,-0.0325288,1.7192458,-0.054350324
0.99998647,0.9774977,-0.5320011,-0.55658126,2.2751849e-05,0.8958524,0.10232779,-0.032293048,-0.733774,-0.05295088
0.99843067,0.9942668,0.93172807,0.9118317,9.6780816e-05,0.37456164,0.7964916,-0.028549114,-0.23627059,-0.053197306
0.98655707,0.839183,0.0079442365,-0.32021797,4.2706833e-06,0.63847935,0.5733629,-0.032467492,-0.020486042,-0.05401297
0.9993943,0.9539044,0.67535317,0.510008,7.1354316e-06,0.86390847,0.22642617,-0.03220633,-0.34986597,-0.053968046
1.0009266,0.97580445,0.071700275,0.08989089,1.0436039e-05,0.7035524,0.067073695,-0.03271305,-1.0665797,0.34600693
1.0002631,0.9874375,-0.34352213,-0.35868976,-2.21528e-05,0.35319012,0.94515496,-0.033213135,0.1651903,-0.054138683
0.99716383,0.93053013,-0.6514397,-0.521401,5.238281e-05,0.7541935,0.39563468,-0.032280378,0.116657004,-0.05350693
0.96293205,0.98004144,0.29641926,0.44898888,-4.1386473e-05,0.5929042,0.7531057,-0.03336756,-0.17973208,-0.054395307
0.9955725,0.6114395,0.58291584,0.1270914,-0.06574155,0.78413796,0.76486766,-0.032131407,-0.6461678,-0.053768408
0.99935114,0.86971563,-0.052360777,0.00953682,-7.024397e-06,0.49652863,0.45517457,-0.032922287,-0.25338188,-0.053990938
0.9991103,0.97751147,0.21207662,0.22118878,-2.4205436e-05,0.97073144,-0.20823987,-0.032511905,-0.25565463,-0.053585663
0.97529835,0.95138,0.08982498,-0.15460636,0.00012112559,1.040333,0.79404014,-0.033147544,-1.0181177,-0.0477998
0.9999151,0.99258924,0.4801946,0.47209075,-2.972259e-05,0.7162316,-0.33579618,-0.03289902,-0.9197692,-0.051452946
0.9253744,0.9359143,-0.35316867,-0.40993714,-0.27632436,0.74042207,0.771196,-0.038985442,0.37061667,-0.057399534
0.9996827,0.44044718,-0.24073419,-0.12274739,-2.0044286e-05,0.55493784,0.18364362,-0.032158326,-0.013617055,-0.05373573
0.99931794,0.15106079,-0.25826606,-0.28191376,-1.4817704e-05,0.5959379,0.24509425,-0.032283783,-0.8928135,-0.05140905
0.99865746,0.96918577,-0.09582663,-0.060288917,-1.0135014e-05,0.22328036,0.2950686,-0.033396527,-0.98191994,-0.048433993
0.99927217,0.9904731,0.015059198,0.0045093247,-4.563703e-05,0.16138782,0.15291782,-0.032623746,-0.20702167,-0.05418572
0.9994911,0.9957701,-0.104338445,-0.060054194,6.1482297e-06,0.94249445,0.692328,-0.03263495,-0.5237383,-0.053528346
0.9745622,0.99721116,0.19992429,0.17905761,1.1076789e-05,0.7035261,0.17722984,-0.03327262,-0.8172802,-0.05285757
0.9996087,0.9875674,0.14007242,0.123234764,-2.5577735e-06,0.77806044,0.5226181,-0.03277876,-0.5511468,-0.053784315
0.81302565,0.99554414,0.079997085,-0.102598175,6.553308e-05,-0.24814062,0.28253728,-0.03329988,-1.078512,-0.046491157
0.99891275,0.98897505,0.0047394442,0.016239801,1.6257274e-06,0.13623698,0.0730192,-0.03351679,-1.0094204,-0.047062524
0.96624994,0.51374954,-0.31979692,-0.46827227,-0.00029660983,0.80607295,0.91808975,-0.033199433,0.17452992,-0.054919194
0.9991725,0.9175487,0.30909535,0.15172131,-1.86175e-05,0.6183634,-0.14275976,-0.032170642,-1.0107541,-0.03824974
0.9934351,0.97316337,-0.24411917,0.09185575,0.058230087,-0.15666388,0.92061186,-0.030342272,1.5400773,-0.05285457
0.99947155,0.98895764,-0.02499156,-0.041486513,-4.3979275e-05,0.91589147,0.295655,-0.032819256,-0.9759301,-0.048953023
0.9910678,0.75088793,-0.060986537,-0.16338094,-5.172788e-05,0.07093515,0.22261022,-0.032528635,-0.10401599,-0.054240514
0.9774706,0.9402879,0.59360075,0.39634678,-0.08073299,0.87301344,0.2551839,-0.031631004,-0.7839987,-0.053941205
0.9883681,1.0621953,0.03444804,0.15693593,0.3120751,-0.53992385,0.47185734,-0.02972944,-0.05244045,-0.054437846
0.96135116,0.37674895,0.015356283,-0.6322932,0.8753564,0.89173084,0.8333163,-0.028749876,-0.51143575,-0.049017757
0.9987343,0.95640707,0.17001557,0.25306463,-2.362429e-05,0.6696161,0.4643764,-0.032921232,-0.9313222,-0.05109104
0.9963055,0.8340874,0.93803775,0.61654794,-9.248395e-06,0.7271426,-0.33530116,-0.029406717,-1.0299983,0.18359052
0.97429717,0.9089269,-0.08245853,-0.20017006,0.7705353,1.079466,1.1793203,-0.028988553,1.305842,-0.05373409
0.99957895,0.78012073,0.0061022895,0.05280508,1.3669591e-05,-0.51920134,0.78369176,-0.03297063,-0.5258145,-0.053672127
0.8823041,0.99219435,0.24657556,0.10923461,0.0015882939,0.5728094,-0.2576545,-0.035384174,-1.1191374,0.36772957
0.9854933,0.96930677,-0.13842118,-0.10279037,0.26706994,0.23121794,0.7007956,-0.031644672,0.7404013,-0.057205506
0.9956035,0.6696006,0.06714709,-0.44172096,4.4600678e-05,0.5677636,0.833889,-0.03200591,-0.80785304,-0.052232366
0.9988518,0.9752642,0.7863205,0.72582453,0.0002200842,0.9085018,0.25640655,-0.029390499,-0.9733007,-0.04416388
0.99953336,0.97928375,-0.035210703,0.052241735,-5.295862e-06,0.36887085,0.35059842,-0.033254232,-0.9021212,-0.05204764
0.997598,1.0044181,-0.48075086,-0.48451692,-2.5431056e-05,0.7953281,0.81784475,-0.033100817,-0.6703573,-0.053641845
0.99920064,0.44548926,0.6339423,0.2527503,1.4023493e-05,0.18960239,0.75226265,-0.031652406,0.5623566,-0.054321565
0.9877298,0.8842083,-0.094374664,0.10993514,0.11767799,-0.0146248145,0.80631876,-0.029634696,1.1770535,-0.0548967
0.49715602,1.0398117,0.5624772,0.36533633,-4.3662625e-05,0.8514757,-0.03402109,-0.032072052,-0.8159733,-0.05280995
0.9598722,0.9618002,0.8960993,0.8907087,6.530584e-05,0.59291744,0.9825073,-0.030979583,1.7263032,-0.05439477
0.97860307,0.97265726,0.114323236,0.19116351,0.48036554,0.4395875,0.71048707,-0.02927227,0.76402193,-0.05475219
0.90435153,0.95066243,0.23271935,-0.19646703,5.635397e-05,0.75616837,0.81050086,-0.03202705,0.9844256,-0.054133456
0.99923617,0.8779644,0.42572325,0.28512287,1.4381121e-05,0.74794495,0.24797453,-0.032258358,-0.9217442,-0.04932781
0.9921859,0.9735367,-0.19540584,-0.003305984,0.055486802,-1.0206038,1.0275671,-0.027267134,1.028608,-0.051112045
0.997873,0.8762522,0.87191695,0.7678905,4.0134055e-05,0.7130185,0.99042976,-0.031818982,2.167122,-0.054512467
0.99926686,0.99574465,-0.05166966,-0.05886511,-8.890767e-06,0.8463476,0.40746906,-0.032898363,-0.8270957,-0.052840333
0.99819595,1.0071696,0.86573637,0.8508577,9.2999646e-05,0.1187435,0.1467532,-0.028655551,-0.6211853,-0.052633308
0.99872327,0.9583895,0.48712555,0.41222388,-2.6489039e-05,0.7672698,0.35332686,-0.032228913,-0.9720179,-0.048061263
0.9773579,0.95561624,0.49525893,0.6019843,0.08574107,-0.056512576,0.93941236,-0.03029489,1.4606247,-0.053570095
0.9999457,0.9816455,0.107080564,0.06432395,0.0001591906,0.99743205,-0.5372871,-0.034084152,-1.0795456,0.023018569
0.945289,0.8662521,0.7632043,0.5618944,-0.00062461046,-0.012109916,0.07031929,-0.033024307,-1.0848415,0.046510875
0.9894606,0.9668081,-0.3775106,-0.39518896,7.2063514e-05,0.7303491,-0.1872514,-0.03151976,-0.4096281,-0.052837312
0.9997372,0.98252594,0.5318821,0.5510438,-1.8647303e-05,0.26237267,0.5666832,-0.032401554,-0.852653,-0.05225109
0.990992,0.9413529,0.5893717,0.6785204,7.914529e-05,0.8537027,0.84300137,-0.032789253,0.022583917,-0.05398687
0.99737376,0.94897544,0.23232876,0.23203479,-9.147812e-06,1.0462304,-0.0027503464,-0.03295501,-0.6030755,-0.053027984
1.0000105,0.7767316,0.029326584,-0.11723435,-8.101006e-06,0.4625334,0.5671538,-0.03260485,-0.7213948,-0.053046376
0.99888223,0.94112504,-0.09443379,-0.037633073,-2.203871e-06,0.843277,-0.3119167,-0.032349795,-0.7312122,-0.053131264
0.9984521,0.98753047,0.33762714,0.26929337,-3.0288835e-05,0.89417183,-0.1289974,-0.03315268,-1.0620232,-0.016813602
0.9321815,0.9891353,-0.29580316,-0.19017081,9.43035e-05,0.713203,0.18332641,-0.032872304,-0.94492066,-0.047942277
0.9865336,0.9953475,-0.33425117,-0.104310766,0.0477279,0.4967571,0.7778396,-0.030989865,0.36642104,-0.055261813
0.992019,0.5603705,-0.078473605,-0.032354902,-4.7072663e-06,0.34931692,0.96007615,-0.03256419,1.0477316,-0.054296255
0.9850828,0.9886375,-0.13036716,-0.169704,-0.29504645,1.059375,-0.51235056,-0.042639676,-1.4011791,0.04530204
0.98380315,1.0038235,0.5652363,0.5464964,0.016539924,0.44989434,0.9414452,-0.01859583,1.7843739,-0.050397594
0.99738306,0.91730773,0.84133595,0.7897998,-2.8131892e-05,0.4265688,0.7304271,-0.032310642,0.12424035,-0.054300934
0.9481823,0.45505735,0.0068886685,0.3760248,0.21526846,-0.06407783,0.8942281,-0.028808324,0.96155244,-0.056191877
0.98843247,0.94419444,-0.24156716,-0.15070844,0.04684976,0.7883063,0.9530024,-0.033833332,0.2260905,-0.058644626
0.9974775,0.9359376,-0.23765305,-0.10942802,1.192988e-05,0.48132026,0.9629095,-0.03240152,1.4155836,-0.05414282
0.998507,0.9816612,0.8294557,0.8317076,6.464646e-05,-0.19521187,0.81518626,-0.030379249,1.191006,-0.05378433
1.0003093,-0.006059492,0.6097206,-0.12372163,-3.9337993e-07,0.118839584,0.7850403,-0.03165069,0.9937288,-0.054786224
0.99907136,0.9956292,0.598821,0.609678,-4.07569e-05,0.021255335,0.597741,-0.032414835,-0.22619303,-0.054227903
0.755361,0.582446,0.2363475,-0.14120607,0.0146762505,0.8316748,0.9162955,-0.0021343988,1.2890786,-0.048632994
0.9894084,0.8323007,0.7068846,0.5600269,0.091327205,0.676924,-0.06517113,-0.02911319,-0.7376828,-0.052848406
0.99900794,0.9940029,-0.16010645,-0.1857057,-9.1627135e-06,0.89328927,0.88016903,-0.03260863,-0.46519232,-0.05371343
0.999063,0.6008387,0.7995726,0.49585822,8.229316e-05,0.1374351,0.26745915,-0.028702538,-0.791641,-0.05141045
0.9966014,0.9933703,0.10002258,0.06277372,0.18784901,0.85097283,0.35420844,-0.034699257,-0.36557582,-0.056220144
0.9982941,0.88251543,0.18826331,0.16259252,8.159886e-06,0.9412464,0.8659449,-0.032383185,0.48563462,-0.054217476
0.99923754,1.001428,-0.20009634,-0.21568902,1.3947594e-06,0.9997536,0.21157394,-0.032423135,-0.91098124,-0.05116565
0.9571756,0.9749596,-0.20578262,-0.13190514,8.165614e-05,0.23613341,0.7565377,-0.033086177,0.2631848,-0.054267567
0.9964242,0.77964,-0.1282992,-0.39547914,-0.14323616,0.9643695,0.06777655,-0.03440585,-1.1717165,-0.046245802
0.9983635,0.9911481,0.2765145,0.2781325,-0.000570251,0.8803029,-0.068059035,-0.03407619,-1.0639153,0.013840362
0.9995691,0.7998085,-0.22039479,-0.13743754,1.4776002e-05,0.7859976,0.08257716,-0.032787982,-0.87431353,-0.050883245
0.65170044,0.91885763,-0.17476353,-0.0948925,-0.14982116,0.8419572,0.27666357,-0.03279654,-0.40934363,-0.054860044
0.9995979,0.9946185,0.73428535,0.75851005,9.791564e-06,0.9217314,0.9357186,-0.03249193,1.1481586,-0.054399893
0.99905974,0.99025476,0.22810952,0.25834125,2.6678304e-05,0.83022195,0.30740482,-0.033021804,-1.0085156,-0.042659327
0.8346405,1.010309,-0.17029002,-0.36605597,1.4638166e-05,0.6385952,0.16772385,-0.033120904,-0.69858354,-0.053271826
0.9643639,0.9922525,0.08324299,0.10706113,-4.159509e-05,0.83972603,0.11163243,-0.034072407,-0.94917136,-0.049648676
0.9998603,0.15515265,0.070045024,-0.095106795,1.1488902e-06,0.6801108,0.34905726,-0.03231386,-0.657801,-0.053628933
0.9995474,0.95773935,0.094637685,0.18098564,2.0810972e-05,0.64492357,0.947794,-0.032611992,1.7602152,-0.05436951
0.99907315,0.9763059,0.15710469,0.1382148,-1.5581389e-05,0.95617557,-0.012949655,-0.03291246,-1.0478665,-0.033747993
0.9719055,0.967563,0.28614447,0.19484384,3.226624e-05,0.83700603,0.17186339,-0.033827126,-0.92570794,-0.05052512
0.99945253,0.95517886,0.31166932,0.48758802,3.8692368e-05,0.25868842,0.91355574,-0.032837965,1.3029846,-0.054195926
0.9934154,0.86207235,-0.28829896,-0.35515472,-2.8068562e-05,0.7623076,0.47740293,-0.033082906,-0.81966233,-0.052756235
0.9035592,0.9729569,-0.55099636,-0.61867166,2.733768e-05,0.52478933,0.59012324,-0.033264007,-0.54572904,-0.05381819
0.9987012,0.98875475,-0.27227116,-0.24173282,-1.6222139e-05,0.2671519,0.57989275,-0.033298854,-0.3855192,-0.054133873
0.98138756,0.9451842,0.045327436,0.05047832,0.17544493,0.3178779,0.409997,-0.03224067,-0.23157501,-0.053809192
0.9532774,0.53613454,0.6400705,0.2625839,0.009574976,0.20632406,0.9128075,-0.028720528,1.2835938,-0.05416609
0.9827386,0.9529151,0.52339107,0.36778527,1.3572733e-05,0.7073955,0.73728067,-0.03272521,-0.93338645,-0.049531825
0.9989284,0.87661964,-0.24597248,-0.09577094,-1.0266793e-06,0.48945168,0.85298747,-0.032818142,1.1622858,-0.05445444
0.9929271,0.9313704,-0.6149717,-0.64515305,-0.079959296,0.7811939,0.70011854,-0.03362514,-0.11046222,-0.05450788
0.99750346,0.590689,0.11732944,0.2565004,7.578741e-06,0.32938203,0.47571144,-0.032635722,0.23908062,-0.05422821
0.96172756,0.78287154,-0.015830267,-0.38978982,-7.1863076e-05,0.2517785,-0.21105094,-0.03358716,-1.0408808,0.12028445
0.87435687,0.9845682,0.065150104,0.13106665,-1.5741576e-05,0.5975865,0.91410047,-0.03255398,0.28464222,-0.054162145
0.9891205,0.96534735,-0.31318328,-0.24159865,2.3925315e-05,0.8519515,0.08215111,-0.033227216,-0.5763394,-0.053373452
0.8255623,0.66146487,-0.10615746,-0.23891364,0.45316336,0.46039405,1.2258459,-0.031352557,1.7150122,-0.05317857
0.7833739,0.79351383,0.77669096,0.41321528,6.9634625e-05,0.7225913,0.56586474,-0.031817373,-0.009359644,-0.05376558
0.99975437,0.9843199,0.7690669,0.72740823,0.0015070044,0.29267564,0.12014245,-0.029960388,-1.0861408,0.3540923
0.99767995,0.990586,-0.31779784,-0.35168922,-9.734406e-05,-0.09751973,0.9069173,-0.033468395,1.0223242,-0.05445629
0.9299074,0.86027527,-0.02206235,-0.040537935,1.0558,0.24567012,0.43382365,-0.025844466,-0.16461082,-0.052233394
0.99043244,0.99025816,0.08081809,0.12148254,-0.0008204527,0.9329929,0.36362258,-0.0336754,-1.0838805,0.11445449
0.9607527,0.8744477,0.27826858,0.37061194,0.48040983,0.016593,0.9965703,-0.027877687,1.4907955,-0.053227305
0.99597836,0.969109,0.58143604,0.4985903,3.5611552e-05,0.15996827,0.8825516,-0.031220404,-0.38520342,-0.05367092
